"Session_ID","Round","Algorithm_Used","Arm","Device_Type","Time_of_Day","Reward","True_CTR","Cumulative_Reward","Regret","Cumulative_Regret"
8803,803,"Thompson Sampling","Ad_D","Tablet","Afternoon",1,0.1,80,0.02,16.3599999999999
8804,804,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,80,0.02,16.3799999999999
8805,805,"Thompson Sampling","Ad_D","Desktop","Evening",1,0.1,81,0.02,16.3999999999999
8806,806,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,81,0.02,16.4199999999999
8807,807,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,81,0.02,16.4399999999999
8808,808,"Thompson Sampling","Ad_C","Mobile","Afternoon",0,0.12,81,0,16.4399999999999
8809,809,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,81,0.02,16.4599999999999
8810,810,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,81,0.02,16.4799999999999
8811,811,"Thompson Sampling","Ad_B","Mobile","Afternoon",0,0.08,81,0.04,16.5199999999999
8812,812,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,81,0.02,16.5399999999999
8813,813,"Thompson Sampling","Ad_D","Tablet","Evening",0,0.1,81,0.02,16.5599999999999
8814,814,"Thompson Sampling","Ad_D","Tablet","Evening",0,0.1,81,0.02,16.5799999999999
8815,815,"Thompson Sampling","Ad_D","Tablet","Evening",1,0.1,82,0.02,16.5999999999999
8816,816,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,82,0.02,16.6199999999999
8817,817,"Thompson Sampling","Ad_C","Mobile","Evening",0,0.12,82,0,16.6199999999999
8818,818,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,82,0.02,16.6399999999999
8819,819,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,82,0.02,16.6599999999999
8820,820,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,82,0.02,16.6799999999999
8821,821,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,82,0.02,16.6999999999999
8822,822,"Thompson Sampling","Ad_D","Desktop","Evening",1,0.1,83,0.02,16.7199999999999
8823,823,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,83,0.02,16.7399999999999
8824,824,"Thompson Sampling","Ad_A","Mobile","Morning",0,0.05,83,0.07,16.8099999999999
8825,825,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,83,0.02,16.8299999999999
8826,826,"Thompson Sampling","Ad_A","Mobile","Morning",0,0.05,83,0.07,16.8999999999999
8827,827,"Thompson Sampling","Ad_C","Desktop","Afternoon",0,0.12,83,0,16.8999999999999
8828,828,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,83,0.02,16.9199999999999
8829,829,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,83,0.02,16.9399999999999
8830,830,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,83,0.02,16.9599999999999
8831,831,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,83,0.02,16.9799999999999
8832,832,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,83,0.02,16.9999999999999
8833,833,"Thompson Sampling","Ad_C","Tablet","Afternoon",0,0.12,83,0,16.9999999999999
8834,834,"Thompson Sampling","Ad_D","Tablet","Evening",0,0.1,83,0.02,17.0199999999999
8835,835,"Thompson Sampling","Ad_D","Tablet","Evening",0,0.1,83,0.02,17.0399999999998
8836,836,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,83,0.02,17.0599999999998
8837,837,"Thompson Sampling","Ad_D","Tablet","Afternoon",1,0.1,84,0.02,17.0799999999998
8838,838,"Thompson Sampling","Ad_C","Mobile","Morning",0,0.12,84,0,17.0799999999998
8839,839,"Thompson Sampling","Ad_C","Mobile","Afternoon",0,0.12,84,0,17.0799999999998
8840,840,"Thompson Sampling","Ad_C","Desktop","Evening",0,0.12,84,0,17.0799999999998
8841,841,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,84,0.02,17.0999999999998
8842,842,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,84,0.02,17.1199999999998
8843,843,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,84,0.02,17.1399999999998
8844,844,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,84,0.02,17.1599999999998
8845,845,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,84,0.02,17.1799999999998
8846,846,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,84,0.02,17.1999999999998
8847,847,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,84,0.02,17.2199999999998
8848,848,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,84,0.02,17.2399999999998
8849,849,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,84,0.02,17.2599999999998
8850,850,"Thompson Sampling","Ad_C","Desktop","Afternoon",1,0.12,85,0,17.2599999999998
8851,851,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,85,0.02,17.2799999999998
8852,852,"Thompson Sampling","Ad_A","Tablet","Afternoon",0,0.05,85,0.07,17.3499999999998
8853,853,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,85,0.02,17.3699999999998
8854,854,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,85,0.02,17.3899999999998
8855,855,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,85,0.02,17.4099999999998
8856,856,"Thompson Sampling","Ad_D","Desktop","Morning",1,0.1,86,0.02,17.4299999999998
8857,857,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,86,0.02,17.4499999999998
8858,858,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,86,0.02,17.4699999999998
8859,859,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,86,0.02,17.4899999999998
8860,860,"Thompson Sampling","Ad_D","Mobile","Morning",1,0.1,87,0.02,17.5099999999998
8861,861,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,87,0.02,17.5299999999998
8862,862,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,87,0.02,17.5499999999998
8863,863,"Thompson Sampling","Ad_D","Tablet","Evening",0,0.1,87,0.02,17.5699999999998
8864,864,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,87,0.02,17.5899999999998
8865,865,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,87,0.02,17.6099999999998
8866,866,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,87,0.02,17.6299999999998
8867,867,"Thompson Sampling","Ad_B","Tablet","Afternoon",0,0.08,87,0.04,17.6699999999998
8868,868,"Thompson Sampling","Ad_D","Tablet","Evening",0,0.1,87,0.02,17.6899999999998
8869,869,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,87,0.02,17.7099999999998
8870,870,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,87,0.02,17.7299999999998
8871,871,"Thompson Sampling","Ad_D","Tablet","Evening",0,0.1,87,0.02,17.7499999999998
8872,872,"Thompson Sampling","Ad_C","Desktop","Morning",0,0.12,87,0,17.7499999999998
8873,873,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,87,0.02,17.7699999999998
8874,874,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,87,0.02,17.7899999999998
8875,875,"Thompson Sampling","Ad_C","Mobile","Afternoon",0,0.12,87,0,17.7899999999998
8876,876,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,87,0.02,17.8099999999998
8877,877,"Thompson Sampling","Ad_B","Tablet","Afternoon",0,0.08,87,0.04,17.8499999999998
8878,878,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,87,0.02,17.8699999999998
8879,879,"Thompson Sampling","Ad_C","Mobile","Evening",0,0.12,87,0,17.8699999999998
8880,880,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,87,0.02,17.8899999999998
8881,881,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,87,0.02,17.9099999999998
8882,882,"Thompson Sampling","Ad_C","Mobile","Evening",0,0.12,87,0,17.9099999999998
8883,883,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,87,0.02,17.9299999999998
8884,884,"Thompson Sampling","Ad_B","Desktop","Evening",0,0.08,87,0.04,17.9699999999998
8885,885,"Thompson Sampling","Ad_C","Tablet","Morning",0,0.12,87,0,17.9699999999998
8886,886,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,87,0.02,17.9899999999998
8887,887,"Thompson Sampling","Ad_C","Mobile","Afternoon",0,0.12,87,0,17.9899999999998
8888,888,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,87,0.02,18.0099999999998
8889,889,"Thompson Sampling","Ad_C","Tablet","Afternoon",0,0.12,87,0,18.0099999999998
8890,890,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,87,0.02,18.0299999999998
8891,891,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,87,0.02,18.0499999999998
8892,892,"Thompson Sampling","Ad_C","Desktop","Afternoon",0,0.12,87,0,18.0499999999998
8893,893,"Thompson Sampling","Ad_C","Desktop","Morning",1,0.12,88,0,18.0499999999998
8894,894,"Thompson Sampling","Ad_C","Mobile","Morning",0,0.12,88,0,18.0499999999998
8895,895,"Thompson Sampling","Ad_C","Desktop","Evening",0,0.12,88,0,18.0499999999998
8896,896,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,88,0.02,18.0699999999998
8897,897,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,88,0.02,18.0899999999998
8898,898,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,88,0.02,18.1099999999998
8899,899,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,88,0.02,18.1299999999998
8900,900,"Thompson Sampling","Ad_D","Tablet","Evening",0,0.1,88,0.02,18.1499999999998
8901,901,"Thompson Sampling","Ad_C","Mobile","Evening",0,0.12,88,0,18.1499999999998
8902,902,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,88,0.02,18.1699999999998
8903,903,"Thompson Sampling","Ad_D","Mobile","Evening",1,0.1,89,0.02,18.1899999999998
8904,904,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,89,0.02,18.2099999999998
8905,905,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,89,0.02,18.2299999999998
8906,906,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,89,0.02,18.2499999999998
8907,907,"Thompson Sampling","Ad_B","Mobile","Afternoon",0,0.08,89,0.04,18.2899999999998
8908,908,"Thompson Sampling","Ad_C","Tablet","Evening",0,0.12,89,0,18.2899999999998
8909,909,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,89,0.02,18.3099999999998
8910,910,"Thompson Sampling","Ad_A","Desktop","Evening",1,0.05,90,0.07,18.3799999999998
8911,911,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,90,0.02,18.3999999999998
8912,912,"Thompson Sampling","Ad_D","Tablet","Evening",0,0.1,90,0.02,18.4199999999998
8913,913,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,90,0.02,18.4399999999998
8914,914,"Thompson Sampling","Ad_B","Desktop","Morning",0,0.08,90,0.04,18.4799999999998
8915,915,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,90,0.02,18.4999999999998
8916,916,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,90,0.02,18.5199999999998
8917,917,"Thompson Sampling","Ad_C","Tablet","Morning",0,0.12,90,0,18.5199999999998
8918,918,"Thompson Sampling","Ad_C","Mobile","Morning",0,0.12,90,0,18.5199999999998
8919,919,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,90,0.02,18.5399999999998
8920,920,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,90,0.02,18.5599999999998
8921,921,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,90,0.02,18.5799999999998
8922,922,"Thompson Sampling","Ad_C","Desktop","Evening",1,0.12,91,0,18.5799999999998
8923,923,"Thompson Sampling","Ad_C","Desktop","Afternoon",0,0.12,91,0,18.5799999999998
8924,924,"Thompson Sampling","Ad_C","Desktop","Afternoon",0,0.12,91,0,18.5799999999998
8925,925,"Thompson Sampling","Ad_D","Mobile","Evening",1,0.1,92,0.02,18.5999999999998
8926,926,"Thompson Sampling","Ad_A","Desktop","Evening",0,0.05,92,0.07,18.6699999999998
8927,927,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,92,0.02,18.6899999999998
8928,928,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,92,0.02,18.7099999999998
8929,929,"Thompson Sampling","Ad_A","Desktop","Afternoon",0,0.05,92,0.07,18.7799999999998
8930,930,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,92,0.02,18.7999999999998
8931,931,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,92,0.02,18.8199999999998
8932,932,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,92,0.02,18.8399999999998
8933,933,"Thompson Sampling","Ad_C","Tablet","Afternoon",0,0.12,92,0,18.8399999999998
8934,934,"Thompson Sampling","Ad_B","Tablet","Evening",0,0.08,92,0.04,18.8799999999998
8935,935,"Thompson Sampling","Ad_C","Desktop","Morning",0,0.12,92,0,18.8799999999998
8936,936,"Thompson Sampling","Ad_D","Desktop","Morning",1,0.1,93,0.02,18.8999999999998
8937,937,"Thompson Sampling","Ad_D","Mobile","Evening",1,0.1,94,0.02,18.9199999999998
8938,938,"Thompson Sampling","Ad_A","Tablet","Afternoon",0,0.05,94,0.07,18.9899999999998
8939,939,"Thompson Sampling","Ad_C","Tablet","Morning",0,0.12,94,0,18.9899999999998
8940,940,"Thompson Sampling","Ad_A","Tablet","Evening",0,0.05,94,0.07,19.0599999999998
8941,941,"Thompson Sampling","Ad_A","Desktop","Afternoon",0,0.05,94,0.07,19.1299999999998
8942,942,"Thompson Sampling","Ad_D","Tablet","Evening",1,0.1,95,0.02,19.1499999999998
8943,943,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,95,0.02,19.1699999999998
8944,944,"Thompson Sampling","Ad_C","Tablet","Evening",0,0.12,95,0,19.1699999999998
8945,945,"Thompson Sampling","Ad_A","Desktop","Evening",0,0.05,95,0.07,19.2399999999998
8946,946,"Thompson Sampling","Ad_C","Desktop","Afternoon",0,0.12,95,0,19.2399999999998
8947,947,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,95,0.02,19.2599999999998
8948,948,"Thompson Sampling","Ad_C","Desktop","Morning",0,0.12,95,0,19.2599999999998
8949,949,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,95,0.02,19.2799999999998
8950,950,"Thompson Sampling","Ad_A","Tablet","Morning",0,0.05,95,0.07,19.3499999999998
8951,951,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,95,0.02,19.3699999999998
8952,952,"Thompson Sampling","Ad_C","Desktop","Afternoon",0,0.12,95,0,19.3699999999998
8953,953,"Thompson Sampling","Ad_C","Tablet","Evening",0,0.12,95,0,19.3699999999998
8954,954,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,95,0.02,19.3899999999998
8955,955,"Thompson Sampling","Ad_C","Desktop","Evening",0,0.12,95,0,19.3899999999998
8956,956,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,95,0.02,19.4099999999998
8957,957,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,95,0.02,19.4299999999998
8958,958,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,95,0.02,19.4499999999998
8959,959,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,95,0.02,19.4699999999998
8960,960,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,95,0.02,19.4899999999998
8961,961,"Thompson Sampling","Ad_C","Tablet","Afternoon",0,0.12,95,0,19.4899999999998
8962,962,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,95,0.02,19.5099999999998
8963,963,"Thompson Sampling","Ad_D","Tablet","Evening",0,0.1,95,0.02,19.5299999999998
8964,964,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,95,0.02,19.5499999999998
8965,965,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,95,0.02,19.5699999999998
8966,966,"Thompson Sampling","Ad_C","Tablet","Evening",0,0.12,95,0,19.5699999999998
8967,967,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,95,0.02,19.5899999999998
8968,968,"Thompson Sampling","Ad_C","Mobile","Morning",1,0.12,96,0,19.5899999999998
8969,969,"Thompson Sampling","Ad_C","Mobile","Evening",0,0.12,96,0,19.5899999999998
8970,970,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,96,0.02,19.6099999999998
8971,971,"Thompson Sampling","Ad_C","Desktop","Morning",0,0.12,96,0,19.6099999999998
8972,972,"Thompson Sampling","Ad_C","Mobile","Evening",0,0.12,96,0,19.6099999999998
8973,973,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,96,0.02,19.6299999999998
8974,974,"Thompson Sampling","Ad_C","Mobile","Afternoon",0,0.12,96,0,19.6299999999998
8975,975,"Thompson Sampling","Ad_C","Tablet","Evening",0,0.12,96,0,19.6299999999998
8976,976,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,96,0.02,19.6499999999998
8977,977,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,96,0.02,19.6699999999998
8978,978,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,96,0.02,19.6899999999998
8979,979,"Thompson Sampling","Ad_C","Tablet","Morning",0,0.12,96,0,19.6899999999998
8980,980,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,96,0.02,19.7099999999998
8981,981,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,96,0.02,19.7299999999998
8982,982,"Thompson Sampling","Ad_C","Mobile","Evening",0,0.12,96,0,19.7299999999998
8983,983,"Thompson Sampling","Ad_C","Mobile","Evening",0,0.12,96,0,19.7299999999998
8984,984,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,96,0.02,19.7499999999998
8985,985,"Thompson Sampling","Ad_C","Mobile","Afternoon",0,0.12,96,0,19.7499999999998
8986,986,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,96,0.02,19.7699999999998
8987,987,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,96,0.02,19.7899999999998
8988,988,"Thompson Sampling","Ad_C","Desktop","Afternoon",0,0.12,96,0,19.7899999999998
8989,989,"Thompson Sampling","Ad_A","Tablet","Afternoon",0,0.05,96,0.07,19.8599999999998
8990,990,"Thompson Sampling","Ad_C","Mobile","Afternoon",0,0.12,96,0,19.8599999999998
8991,991,"Thompson Sampling","Ad_C","Tablet","Evening",0,0.12,96,0,19.8599999999998
8992,992,"Thompson Sampling","Ad_C","Desktop","Afternoon",0,0.12,96,0,19.8599999999998
8993,993,"Thompson Sampling","Ad_C","Tablet","Morning",0,0.12,96,0,19.8599999999998
8994,994,"Thompson Sampling","Ad_A","Tablet","Afternoon",0,0.05,96,0.07,19.9299999999998
8995,995,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,96,0.02,19.9499999999998
8996,996,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,96,0.02,19.9699999999998
8997,997,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,96,0.02,19.9899999999998
8998,998,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,96,0.02,20.0099999999998
8999,999,"Thompson Sampling","Ad_C","Desktop","Morning",0,0.12,96,0,20.0099999999998
9000,1000,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,96,0.02,20.0299999999998
9001,1001,"Thompson Sampling","Ad_B","Tablet","Afternoon",0,0.08,96,0.04,20.0699999999998
9002,1002,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,96,0.02,20.0899999999998
9003,1003,"Thompson Sampling","Ad_A","Tablet","Morning",0,0.05,96,0.07,20.1599999999998
9004,1004,"Thompson Sampling","Ad_C","Desktop","Afternoon",0,0.12,96,0,20.1599999999998
9005,1005,"Thompson Sampling","Ad_B","Tablet","Evening",0,0.08,96,0.04,20.1999999999998
9006,1006,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,96,0.02,20.2199999999998
9007,1007,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,96,0.02,20.2399999999998
9008,1008,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,96,0.02,20.2599999999998
9009,1009,"Thompson Sampling","Ad_C","Desktop","Evening",0,0.12,96,0,20.2599999999998
9010,1010,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,96,0.02,20.2799999999998
9011,1011,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,96,0.02,20.2999999999998
9012,1012,"Thompson Sampling","Ad_C","Mobile","Evening",1,0.12,97,0,20.2999999999998
9013,1013,"Thompson Sampling","Ad_C","Mobile","Evening",0,0.12,97,0,20.2999999999998
9014,1014,"Thompson Sampling","Ad_C","Desktop","Evening",0,0.12,97,0,20.2999999999998
9015,1015,"Thompson Sampling","Ad_C","Tablet","Evening",0,0.12,97,0,20.2999999999998
9016,1016,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,97,0.02,20.3199999999998
9017,1017,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,97,0.02,20.3399999999998
9018,1018,"Thompson Sampling","Ad_C","Tablet","Morning",0,0.12,97,0,20.3399999999998
9019,1019,"Thompson Sampling","Ad_D","Tablet","Evening",1,0.1,98,0.02,20.3599999999998
9020,1020,"Thompson Sampling","Ad_B","Mobile","Afternoon",0,0.08,98,0.04,20.3999999999998
9021,1021,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,98,0.02,20.4199999999998
9022,1022,"Thompson Sampling","Ad_C","Mobile","Morning",0,0.12,98,0,20.4199999999998
9023,1023,"Thompson Sampling","Ad_D","Desktop","Afternoon",1,0.1,99,0.02,20.4399999999998
9024,1024,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,99,0.02,20.4599999999998
9025,1025,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,99,0.02,20.4799999999998
9026,1026,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,99,0.02,20.4999999999998
9027,1027,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,99,0.02,20.5199999999998
9028,1028,"Thompson Sampling","Ad_C","Tablet","Morning",0,0.12,99,0,20.5199999999998
9029,1029,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,99,0.02,20.5399999999998
9030,1030,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,99,0.02,20.5599999999998
9031,1031,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,99,0.02,20.5799999999998
9032,1032,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,99,0.02,20.5999999999998
9033,1033,"Thompson Sampling","Ad_C","Desktop","Morning",0,0.12,99,0,20.5999999999998
9034,1034,"Thompson Sampling","Ad_C","Mobile","Morning",0,0.12,99,0,20.5999999999998
9035,1035,"Thompson Sampling","Ad_C","Desktop","Afternoon",0,0.12,99,0,20.5999999999998
9036,1036,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,99,0.02,20.6199999999998
9037,1037,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,99,0.02,20.6399999999998
9038,1038,"Thompson Sampling","Ad_A","Tablet","Morning",0,0.05,99,0.07,20.7099999999998
9039,1039,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,99,0.02,20.7299999999998
9040,1040,"Thompson Sampling","Ad_C","Tablet","Afternoon",0,0.12,99,0,20.7299999999998
9041,1041,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,99,0.02,20.7499999999998
9042,1042,"Thompson Sampling","Ad_C","Desktop","Afternoon",0,0.12,99,0,20.7499999999998
9043,1043,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,99,0.02,20.7699999999998
9044,1044,"Thompson Sampling","Ad_D","Desktop","Afternoon",1,0.1,100,0.02,20.7899999999998
9045,1045,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,100,0.02,20.8099999999998
9046,1046,"Thompson Sampling","Ad_C","Desktop","Morning",0,0.12,100,0,20.8099999999998
9047,1047,"Thompson Sampling","Ad_C","Mobile","Morning",0,0.12,100,0,20.8099999999998
9048,1048,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,100,0.02,20.8299999999998
9049,1049,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,100,0.02,20.8499999999998
9050,1050,"Thompson Sampling","Ad_C","Mobile","Morning",0,0.12,100,0,20.8499999999998
9051,1051,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,100,0.02,20.8699999999998
9052,1052,"Thompson Sampling","Ad_C","Mobile","Afternoon",0,0.12,100,0,20.8699999999998
9053,1053,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,100,0.02,20.8899999999998
9054,1054,"Thompson Sampling","Ad_B","Desktop","Morning",0,0.08,100,0.04,20.9299999999998
9055,1055,"Thompson Sampling","Ad_C","Desktop","Afternoon",0,0.12,100,0,20.9299999999998
9056,1056,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,100,0.02,20.9499999999998
9057,1057,"Thompson Sampling","Ad_D","Mobile","Morning",0,0.1,100,0.02,20.9699999999998
9058,1058,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,100,0.02,20.9899999999998
9059,1059,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,100,0.02,21.0099999999998
9060,1060,"Thompson Sampling","Ad_D","Desktop","Evening",0,0.1,100,0.02,21.0299999999998
9061,1061,"Thompson Sampling","Ad_C","Tablet","Afternoon",0,0.12,100,0,21.0299999999998
9062,1062,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,100,0.02,21.0499999999998
9063,1063,"Thompson Sampling","Ad_D","Tablet","Afternoon",0,0.1,100,0.02,21.0699999999998
9064,1064,"Thompson Sampling","Ad_D","Desktop","Morning",0,0.1,100,0.02,21.0899999999998
9065,1065,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,100,0.02,21.1099999999998
9066,1066,"Thompson Sampling","Ad_C","Desktop","Evening",0,0.12,100,0,21.1099999999998
9067,1067,"Thompson Sampling","Ad_D","Tablet","Morning",0,0.1,100,0.02,21.1299999999998
9068,1068,"Thompson Sampling","Ad_C","Mobile","Afternoon",0,0.12,100,0,21.1299999999998
9069,1069,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,100,0.02,21.1499999999998
9070,1070,"Thompson Sampling","Ad_D","Mobile","Evening",1,0.1,101,0.02,21.1699999999998
9071,1071,"Thompson Sampling","Ad_C","Mobile","Evening",0,0.12,101,0,21.1699999999998
9072,1072,"Thompson Sampling","Ad_C","Tablet","Evening",0,0.12,101,0,21.1699999999998
9073,1073,"Thompson Sampling","Ad_D","Tablet","Evening",0,0.1,101,0.02,21.1899999999998
9074,1074,"Thompson Sampling","Ad_D","Mobile","Afternoon",0,0.1,101,0.02,21.2099999999998
9075,1075,"Thompson Sampling","Ad_C","Tablet","Morning",0,0.12,101,0,21.2099999999998
9076,1076,"Thompson Sampling","Ad_D","Desktop","Afternoon",0,0.1,101,0.02,21.2299999999998
9077,1077,"Thompson Sampling","Ad_D","Mobile","Evening",0,0.1,101,0.02,21.2499999999998
9078,1078,"Thompson Sampling","Ad_C","Tablet","Afternoon",0,0.12,101,0,21.2499999999998
